equipment_id,vibration_mean,vibration_std,vibration_max,vibration_min,temperature_mean,temperature_std,temperature_max,temperature_min,pressure_mean,pressure_std,pressure_max,pressure_min,current_mean,current_std,current_max,current_min,rpm_mean,rpm_std,rpm_max,rpm_min,tool_wear_mean,tool_wear_std,tool_wear_max,tool_wear_min,production_rate_mean,production_rate_std,production_rate_max,production_rate_min,ambient_temperature_mean,ambient_temperature_std,ambient_temperature_max,ambient_temperature_min,ambient_humidity_mean,ambient_humidity_std,ambient_humidity_max,ambient_humidity_min
Machine_L47993,2.968,,2.968,2.968,307.6,,307.6,307.6,151.3,,151.3,151.3,40.0,,40.0,40.0,1513.0,,1513.0,1513.0,130.0,,130.0,130.0,84.56894775558557,,84.56894775558557,84.56894775558557,29.291144930145368,,29.291144930145368,29.291144930145368,75.81738644550512,,75.81738644550512,75.81738644550512
Machine_15674,2.968,,2.968,2.968,307.5,,307.5,307.5,147.0,,147.0,147.0,45.9,,45.9,45.9,1470.0,,1470.0,1470.0,132.0,,132.0,132.0,94.81940197872677,,94.81940197872677,94.81940197872677,21.0676727877428,,21.0676727877428,21.0676727877428,71.58941370388894,,71.58941370388894,71.58941370388894
Machine_15675,2.968,,2.968,2.968,307.5,,307.5,307.5,151.6,,151.6,151.6,36.7,,36.7,36.7,1516.0,,1516.0,1516.0,135.0,,135.0,135.0,91.49461279813853,,91.49461279813853,91.49461279813853,17.26414993303281,,17.26414993303281,17.26414993303281,65.17366028919558,,65.17366028919558,65.17366028919558
Machine_L47996,2.968,,2.968,2.968,307.6,,307.6,307.6,143.4,,143.4,143.4,48.3,,48.3,48.3,1434.0,,1434.0,1434.0,138.0,,138.0,138.0,84.72467315293041,,84.72467315293041,84.72467315293041,25.972942337952386,,25.972942337952386,25.972942337952386,75.0823933369299,,75.0823933369299,75.0823933369299
Machine_L47997,2.968,,2.968,2.968,307.6,,307.6,307.6,136.8,,136.8,136.8,52.0,,52.0,52.0,1368.0,,1368.0,1368.0,140.0,,140.0,140.0,90.72418021605534,,90.72418021605534,90.72418021605534,25.131684280019527,,25.131684280019527,25.131684280019527,35.72111274920535,,35.72111274920535,35.72111274920535
Machine_L47998,2.968,,2.968,2.968,307.6,,307.6,307.6,130.4,,130.4,130.4,48.7,,48.7,48.7,1304.0,,1304.0,1304.0,142.0,,142.0,142.0,95.45495190538905,,95.45495190538905,95.45495190538905,33.47291212612657,,33.47291212612657,33.47291212612657,45.972008099495476,,45.972008099495476,45.972008099495476
Machine_L47999,2.968,,2.968,2.968,307.6,,307.6,307.6,139.8,,139.8,139.8,46.7,,46.7,46.7,1398.0,,1398.0,1398.0,144.0,,144.0,144.0,85.44741955698944,,85.44741955698944,85.44741955698944,34.721295490597704,,34.721295490597704,34.721295490597704,47.78572580407038,,47.78572580407038,47.78572580407038
Machine_L48000,2.967,,2.967,2.967,307.6,,307.6,307.6,151.6,,151.6,151.6,37.4,,37.4,37.4,1516.0,,1516.0,1516.0,146.0,,146.0,146.0,81.69541840107831,,81.69541840107831,81.69541840107831,16.6775059458173,,16.6775059458173,16.6775059458173,46.2416498634594,,46.2416498634594,46.2416498634594
Machine_L48001,2.967,,2.967,2.967,307.6,,307.6,307.6,147.4,,147.4,147.4,41.7,,41.7,41.7,1474.0,,1474.0,1474.0,148.0,,148.0,148.0,80.34831096277824,,80.34831096277824,80.34831096277824,24.894476313307212,,24.894476313307212,24.894476313307212,68.35537699900462,,68.35537699900462,68.35537699900462
Machine_15682,2.967,,2.967,2.967,307.6,,307.6,307.6,154.7,,154.7,154.7,34.7,,34.7,34.7,1547.0,,1547.0,1547.0,150.0,,150.0,150.0,87.73570566044522,,87.73570566044522,87.73570566044522,22.673444830454322,,22.673444830454322,22.673444830454322,65.33150789778415,,65.33150789778415,65.33150789778415
Machine_15683,2.966,,2.966,2.966,307.5,,307.5,307.5,148.2,,148.2,148.2,39.9,,39.9,39.9,1482.0,,1482.0,1482.0,153.0,,153.0,153.0,87.92474575878293,,87.92474575878293,87.92474575878293,33.63127739514985,,33.63127739514985,33.63127739514985,65.23197809329837,,65.23197809329837,65.23197809329837
Machine_L48004,2.966,,2.966,2.966,307.4,,307.4,307.4,143.6,,143.6,143.6,42.8,,42.8,42.8,1436.0,,1436.0,1436.0,156.0,,156.0,156.0,85.55301887523402,,85.55301887523402,85.55301887523402,24.66954611047823,,24.66954611047823,24.66954611047823,48.56858393420036,,48.56858393420036,48.56858393420036
Machine_L48005,2.966,,2.966,2.966,307.3,,307.3,307.3,147.4,,147.4,147.4,40.0,,40.0,40.0,1474.0,,1474.0,1474.0,158.0,,158.0,158.0,87.45207221608717,,87.45207221608717,87.45207221608717,31.567041894990034,,31.567041894990034,31.567041894990034,48.45043078354921,,48.45043078354921,48.45043078354921
Machine_L48006,2.965,,2.965,2.965,307.2,,307.2,307.2,148.1,,148.1,148.1,38.2,,38.2,38.2,1481.0,,1481.0,1481.0,160.0,,160.0,160.0,86.72889171809692,,86.72889171809692,86.72889171809692,26.18302050140901,,26.18302050140901,26.18302050140901,34.51157600789475,,34.51157600789475,34.51157600789475
Machine_L48007,2.965,,2.965,2.965,307.3,,307.3,307.3,150.1,,150.1,150.1,42.1,,42.1,42.1,1501.0,,1501.0,1501.0,162.0,,162.0,162.0,83.32370671640004,,83.32370671640004,83.32370671640004,15.953665748254824,,15.953665748254824,15.953665748254824,61.48359360202566,,61.48359360202566,61.48359360202566
Machine_L48008,2.965,,2.965,2.965,307.3,,307.3,307.3,156.6,,156.6,156.6,37.2,,37.2,37.2,1566.0,,1566.0,1566.0,164.0,,164.0,164.0,90.6551878785738,,90.6551878785738,90.6551878785738,20.74591148230588,,20.74591148230588,20.74591148230588,31.288174498753,,31.288174498753,31.288174498753
Machine_L48009,2.965,,2.965,2.965,307.3,,307.3,307.3,157.9,,157.9,157.9,34.5,,34.5,34.5,1579.0,,1579.0,1579.0,166.0,,166.0,166.0,93.96902680880848,,93.96902680880848,93.96902680880848,24.300341262311868,,24.300341262311868,24.300341262311868,31.840662547845163,,31.840662547845163,31.840662547845163
Machine_L48010,2.966,,2.966,2.966,307.4,,307.4,307.4,163.1,,163.1,163.1,35.0,,35.0,35.0,1631.0,,1631.0,1631.0,168.0,,168.0,168.0,85.29670748381957,,85.29670748381957,85.29670748381957,27.22211143462056,,27.22211143462056,27.22211143462056,46.2638160853798,,46.2638160853798,46.2638160853798
Machine_15691,2.966,,2.966,2.966,307.4,,307.4,307.4,154.4,,154.4,154.4,42.3,,42.3,42.3,1544.0,,1544.0,1544.0,170.0,,170.0,170.0,86.35729449879445,,86.35729449879445,86.35729449879445,23.30636073736138,,23.30636073736138,23.30636073736138,66.1781138194011,,66.1781138194011,66.1781138194011
Machine_L48012,2.966,,2.966,2.966,307.4,,307.4,307.4,152.1,,152.1,152.1,38.6,,38.6,38.6,1521.0,,1521.0,1521.0,173.0,,173.0,173.0,92.63683399464524,,92.63683399464524,92.63683399464524,26.22916364970326,,26.22916364970326,26.22916364970326,34.180491706297204,,34.180491706297204,34.180491706297204
Machine_L48013,2.966,,2.966,2.966,307.4,,307.4,307.4,161.6,,161.6,161.6,28.0,,28.0,28.0,1616.0,,1616.0,1616.0,175.0,,175.0,175.0,92.85481757073185,,92.85481757073185,92.85481757073185,23.432525841161016,,23.432525841161016,23.432525841161016,37.33289870725415,,37.33289870725415,37.33289870725415
Machine_H30248,2.966,,2.966,2.966,307.4,,307.4,307.4,133.3,,133.3,133.3,50.2,,50.2,50.2,1333.0,,1333.0,1333.0,177.0,,177.0,177.0,88.26336978955494,,88.26336978955494,88.26336978955494,19.56765177280511,,19.56765177280511,19.56765177280511,59.72376248055065,,59.72376248055065,59.72376248055065
Machine_15695,2.967,,2.967,2.967,307.4,,307.4,307.4,153.3,,153.3,153.3,32.5,,32.5,32.5,1533.0,,1533.0,1533.0,182.0,,182.0,182.0,86.30988098785043,,86.30988098785043,86.30988098785043,29.00737863513594,,29.00737863513594,29.00737863513594,41.86756102414913,,41.86756102414913,41.86756102414913
Machine_L48016,2.966,,2.966,2.966,307.4,,307.4,307.4,136.8,,136.8,136.8,45.1,,45.1,45.1,1368.0,,1368.0,1368.0,185.0,,185.0,185.0,85.74020307105853,,85.74020307105853,85.74020307105853,30.469702093197228,,30.469702093197228,30.469702093197228,66.52973971865615,,66.52973971865615,66.52973971865615
Machine_L48017,2.966,,2.966,2.966,307.4,,307.4,307.4,146.5,,146.5,146.5,47.8,,47.8,47.8,1465.0,,1465.0,1465.0,187.0,,187.0,187.0,95.60968196134061,,95.60968196134061,95.60968196134061,16.693541625221478,,16.693541625221478,16.693541625221478,41.402342997998446,,41.402342997998446,41.402342997998446
Machine_H30252,2.966,,2.966,2.966,307.4,,307.4,307.4,140.6,,140.6,140.6,41.5,,41.5,41.5,1406.0,,1406.0,1406.0,189.0,,189.0,189.0,84.64464273825281,,84.64464273825281,84.64464273825281,23.327122526540606,,23.327122526540606,23.327122526540606,71.88525993064067,,71.88525993064067,71.88525993064067
Machine_15699,2.965,,2.965,2.965,307.4,,307.4,307.4,156.5,,156.5,156.5,43.5,,43.5,43.5,1565.0,,1565.0,1565.0,194.0,,194.0,194.0,82.65421661266711,,82.65421661266711,82.65421661266711,24.483270077925788,,24.483270077925788,24.483270077925788,40.155757192690736,,40.155757192690736,40.155757192690736
Machine_L48020,2.966,,2.966,2.966,307.5,,307.5,307.5,158.2,,158.2,158.2,37.9,,37.9,37.9,1582.0,,1582.0,1582.0,197.0,,197.0,197.0,81.64929140961351,,81.64929140961351,81.64929140961351,27.89871490532375,,27.89871490532375,27.89871490532375,30.68933210797138,,30.68933210797138,30.68933210797138
Machine_L48021,2.966,,2.966,2.966,307.5,,307.5,307.5,143.9,,143.9,143.9,45.5,,45.5,45.5,1439.0,,1439.0,1439.0,199.0,,199.0,199.0,94.23858591573783,,94.23858591573783,94.23858591573783,17.3447237854656,,17.3447237854656,17.3447237854656,64.29794388441209,,64.29794388441209,64.29794388441209
Machine_15702,2.966,,2.966,2.966,307.5,,307.5,307.5,156.6,,156.6,156.6,35.0,,35.0,35.0,1566.0,,1566.0,1566.0,201.0,,201.0,201.0,85.48942531513525,,85.48942531513525,85.48942531513525,21.50220873447715,,21.50220873447715,21.50220873447715,41.23791095011915,,41.23791095011915,41.23791095011915
Machine_L48023,2.966,,2.966,2.966,307.5,,307.5,307.5,148.5,,148.5,148.5,42.7,,42.7,42.7,1485.0,,1485.0,1485.0,204.0,,204.0,204.0,80.64262409576523,,80.64262409576523,80.64262409576523,15.889799085902624,,15.889799085902624,15.889799085902624,78.41932385392579,,78.41932385392579,78.41932385392579
Machine_L48024,2.965,,2.965,2.965,307.5,,307.5,307.5,156.6,,156.6,156.6,35.1,,35.1,35.1,1566.0,,1566.0,1566.0,206.0,,206.0,206.0,85.43889896414788,,85.43889896414788,85.43889896414788,23.449996955873942,,23.449996955873942,23.449996955873942,72.1889199833727,,72.1889199833727,72.1889199833727
Machine_L48025,2.963,,2.963,2.963,307.3,,307.3,307.3,143.9,,143.9,143.9,41.5,,41.5,41.5,1439.0,,1439.0,1439.0,208.0,,208.0,208.0,95.32691011641928,,95.32691011641928,95.32691011641928,25.689247635902184,,25.689247635902184,25.689247635902184,56.8487992693493,,56.8487992693493,56.8487992693493
Machine_15706,2.964,,2.964,2.964,307.4,,307.4,307.4,141.6,,141.6,141.6,50.0,,50.0,50.0,1416.0,,1416.0,1416.0,210.0,,210.0,210.0,84.94086673034332,,84.94086673034332,84.94086673034332,33.23869797930621,,33.23869797930621,33.23869797930621,70.29618525885058,,70.29618525885058,70.29618525885058
Machine_L48028,2.963,,2.963,2.963,307.4,,307.4,307.4,146.5,,146.5,146.5,47.1,,47.1,47.1,1465.0,,1465.0,1465.0,215.0,,215.0,215.0,93.34506374397206,,93.34506374397206,93.34506374397206,32.27404438127816,,32.27404438127816,32.27404438127816,30.38411541727023,,30.38411541727023,30.38411541727023
Machine_H30263,2.964,,2.964,2.964,307.4,,307.4,307.4,158.6,,158.6,158.6,35.5,,35.5,35.5,1586.0,,1586.0,1586.0,0.0,,0.0,0.0,98.94317931241649,,98.94317931241649,98.94317931241649,22.45649014888327,,22.45649014888327,22.45649014888327,48.557624524832235,,48.557624524832235,48.557624524832235
Machine_L48030,2.963,,2.963,2.963,307.3,,307.3,307.3,156.7,,156.7,156.7,31.4,,31.4,31.4,1567.0,,1567.0,1567.0,5.0,,5.0,5.0,86.77872391363186,,86.77872391363186,86.77872391363186,30.924134354346116,,30.924134354346116,30.924134354346116,73.68590488577165,,73.68590488577165,73.68590488577165
Machine_15711,2.9619999999999997,,2.9619999999999997,2.9619999999999997,307.2,,307.2,307.2,138.9,,138.9,138.9,48.6,,48.6,48.6,1389.0,,1389.0,1389.0,7.0,,7.0,7.0,91.02121209108289,,91.02121209108289,91.02121209108289,20.605784709715543,,20.605784709715543,20.605784709715543,55.38116195214198,,55.38116195214198,55.38116195214198
Machine_15712,2.963,,2.963,2.963,307.3,,307.3,307.3,136.8,,136.8,136.8,49.5,,49.5,49.5,1368.0,,1368.0,1368.0,10.0,,10.0,10.0,91.88860742758271,,91.88860742758271,91.88860742758271,21.212528383799892,,21.212528383799892,21.212528383799892,66.29112633456481,,66.29112633456481,66.29112633456481
Machine_L48033,2.963,,2.963,2.963,307.3,,307.3,307.3,144.4,,144.4,144.4,49.0,,49.0,49.0,1444.0,,1444.0,1444.0,13.0,,13.0,13.0,93.44134120254525,,93.44134120254525,93.44134120254525,19.609836430297207,,19.609836430297207,19.609836430297207,58.483906300921625,,58.483906300921625,58.483906300921625
Machine_15714,2.963,,2.963,2.963,307.3,,307.3,307.3,149.8,,149.8,149.8,41.6,,41.6,41.6,1498.0,,1498.0,1498.0,15.0,,15.0,15.0,93.99306851068984,,93.99306851068984,93.99306851068984,23.37354572995364,,23.37354572995364,23.37354572995364,34.14633039628693,,34.14633039628693,34.14633039628693
Machine_L48035,2.9610000000000003,,2.9610000000000003,2.9610000000000003,307.2,,307.2,307.2,161.5,,161.5,161.5,30.8,,30.8,30.8,1615.0,,1615.0,1615.0,18.0,,18.0,18.0,93.74984415089317,,93.74984415089317,93.74984415089317,29.110358546461086,,29.110358546461086,29.110358546461086,42.294178515100846,,42.294178515100846,42.294178515100846
Machine_L48036,2.9610000000000003,,2.9610000000000003,2.9610000000000003,307.1,,307.1,307.1,189.8,,189.8,189.8,22.7,,22.7,22.7,1898.0,,1898.0,1898.0,20.0,,20.0,20.0,81.67351419387984,,81.67351419387984,81.67351419387984,29.39446760779094,,29.39446760779094,29.39446760779094,41.40767853732976,,41.40767853732976,41.40767853732976
Machine_15717,2.9610000000000003,,2.9610000000000003,2.9610000000000003,307.1,,307.1,307.1,135.0,,135.0,135.0,53.3,,53.3,53.3,1350.0,,1350.0,1350.0,22.0,,22.0,22.0,88.76252208330746,,88.76252208330746,88.76252208330746,20.921654419015425,,20.921654419015425,20.921654419015425,37.525457963951915,,37.525457963951915,37.525457963951915
Machine_15718,2.9619999999999997,,2.9619999999999997,2.9619999999999997,307.0,,307.0,307.0,151.6,,151.6,151.6,37.6,,37.6,37.6,1516.0,,1516.0,1516.0,25.0,,25.0,25.0,80.68489051108862,,80.68489051108862,80.68489051108862,25.296356927130983,,25.296356927130983,25.296356927130983,65.86077909193085,,65.86077909193085,65.86077909193085
Machine_H30273,2.9619999999999997,,2.9619999999999997,2.9619999999999997,307.0,,307.0,307.0,154.2,,154.2,154.2,40.6,,40.6,40.6,1542.0,,1542.0,1542.0,28.0,,28.0,28.0,90.34473494104284,,90.34473494104284,90.34473494104284,29.585465703011636,,29.585465703011636,29.585465703011636,65.43018680786437,,65.43018680786437,65.43018680786437
Machine_H30274,2.9610000000000003,,2.9610000000000003,2.9610000000000003,306.9,,306.9,306.9,154.1,,154.1,154.1,32.6,,32.6,32.6,1541.0,,1541.0,1541.0,33.0,,33.0,33.0,81.84101149631361,,81.84101149631361,81.84101149631361,28.02869708209876,,28.02869708209876,28.02869708209876,79.02991548275935,,79.02991548275935,79.02991548275935
Machine_15721,2.9610000000000003,,2.9610000000000003,2.9610000000000003,306.9,,306.9,306.9,195.1,,195.1,195.1,23.3,,23.3,23.3,1951.0,,1951.0,1951.0,38.0,,38.0,38.0,98.23869130855097,,98.23869130855097,98.23869130855097,34.79210150940008,,34.79210150940008,34.79210150940008,50.103738019841416,,50.103738019841416,50.103738019841416
Machine_H30276,2.9610000000000003,,2.9610000000000003,2.9610000000000003,306.8,,306.8,306.8,164.5,,164.5,164.5,31.0,,31.0,31.0,1645.0,,1645.0,1645.0,41.0,,41.0,41.0,93.08626285529577,,93.08626285529577,93.08626285529577,33.18550690771578,,33.18550690771578,33.18550690771578,33.23389055917333,,33.23389055917333,33.23389055917333
Machine_L48043,2.96,,2.96,2.96,306.7,,306.7,306.7,141.6,,141.6,141.6,44.2,,44.2,44.2,1416.0,,1416.0,1416.0,46.0,,46.0,46.0,86.75837410912533,,86.75837410912533,86.75837410912533,25.481261760378217,,25.481261760378217,25.481261760378217,35.32897052941466,,35.32897052941466,35.32897052941466
Machine_L48045,2.9589999999999996,,2.9589999999999996,2.9589999999999996,306.6,,306.6,306.6,141.4,,141.4,141.4,50.2,,50.2,50.2,1414.0,,1414.0,1414.0,51.0,,51.0,51.0,97.27375208424887,,97.27375208424887,97.27375208424887,15.630751986334232,,15.630751986334232,15.630751986334232,72.56457449057285,,72.56457449057285,72.56457449057285
Machine_L48046,2.9589999999999996,,2.9589999999999996,2.9589999999999996,306.6,,306.6,306.6,167.8,,167.8,167.8,26.7,,26.7,26.7,1678.0,,1678.0,1678.0,53.0,,53.0,53.0,88.46484125937837,,88.46484125937837,88.46484125937837,34.062597772898,,34.062597772898,34.062597772898,39.27637410322799,,39.27637410322799,39.27637410322799
Machine_H30281,2.9589999999999996,,2.9589999999999996,2.9589999999999996,306.5,,306.5,306.5,159.4,,159.4,159.4,33.2,,33.2,33.2,1594.0,,1594.0,1594.0,55.0,,55.0,55.0,97.87339725882124,,97.87339725882124,97.87339725882124,30.849851820658102,,30.849851820658102,30.849851820658102,46.09735234240698,,46.09735234240698,46.09735234240698
Machine_15728,2.958,,2.958,2.958,306.5,,306.5,306.5,151.4,,151.4,151.4,37.7,,37.7,37.7,1514.0,,1514.0,1514.0,60.0,,60.0,60.0,87.61891198904677,,87.61891198904677,87.61891198904677,24.847302338045438,,24.847302338045438,24.847302338045438,74.98557295135438,,74.98557295135438,74.98557295135438
Machine_L48049,2.958,,2.958,2.958,306.5,,306.5,306.5,135.8,,135.8,135.8,49.2,,49.2,49.2,1358.0,,1358.0,1358.0,63.0,,63.0,63.0,82.50923716457929,,82.50923716457929,82.50923716457929,34.0085219505541,,34.0085219505541,34.0085219505541,36.62875190582338,,36.62875190582338,36.62875190582338
Machine_L48050,2.958,,2.958,2.958,306.4,,306.4,306.4,132.5,,132.5,132.5,56.2,,56.2,56.2,1325.0,,1325.0,1325.0,65.0,,65.0,65.0,98.17560498213187,,98.17560498213187,98.17560498213187,20.465234219711252,,20.465234219711252,20.465234219711252,61.87923873995338,,61.87923873995338,61.87923873995338
Machine_L48051,2.958,,2.958,2.958,306.4,,306.4,306.4,133.9,,133.9,133.9,53.2,,53.2,53.2,1339.0,,1339.0,1339.0,67.0,,67.0,67.0,80.20059761684377,,80.20059761684377,80.20059761684377,23.33174748397576,,23.33174748397576,23.33174748397576,30.032268328984703,,30.032268328984703,30.032268328984703
Machine_15732,2.958,,2.958,2.958,306.4,,306.4,306.4,133.5,,133.5,133.5,51.7,,51.7,51.7,1335.0,,1335.0,1335.0,69.0,,69.0,69.0,82.66202689069361,,82.66202689069361,82.66202689069361,34.257942479627914,,34.257942479627914,34.257942479627914,46.6396831914889,,46.6396831914889,46.6396831914889
Machine_L48053,2.9589999999999996,,2.9589999999999996,2.9589999999999996,306.4,,306.4,306.4,189.2,,189.2,189.2,21.7,,21.7,21.7,1892.0,,1892.0,1892.0,72.0,,72.0,72.0,88.49928475432128,,88.49928475432128,88.49928475432128,19.13853252452987,,19.13853252452987,19.13853252452987,32.761135402706905,,32.761135402706905,32.761135402706905
Machine_L48054,2.9589999999999996,,2.9589999999999996,2.9589999999999996,306.4,,306.4,306.4,157.5,,157.5,157.5,28.5,,28.5,28.5,1575.0,,1575.0,1575.0,74.0,,74.0,74.0,88.70595551834595,,88.70595551834595,88.70595551834595,23.168414494443837,,23.168414494443837,23.168414494443837,43.22137426895046,,43.22137426895046,43.22137426895046
Machine_15735,2.958,,2.958,2.958,306.3,,306.3,306.3,144.4,,144.4,144.4,45.5,,45.5,45.5,1444.0,,1444.0,1444.0,76.0,,76.0,76.0,90.62331221930974,,90.62331221930974,90.62331221930974,29.635626801645067,,29.635626801645067,29.635626801645067,64.89801857852068,,64.89801857852068,64.89801857852068
Machine_L48056,2.957,,2.957,2.957,306.3,,306.3,306.3,191.5,,191.5,191.5,22.4,,22.4,22.4,1915.0,,1915.0,1915.0,79.0,,79.0,79.0,86.12972824246373,,86.12972824246373,86.12972824246373,28.959710839180374,,28.959710839180374,28.959710839180374,75.28493580535506,,75.28493580535506,75.28493580535506
Machine_15737,2.9560000000000004,,2.9560000000000004,2.9560000000000004,306.2,,306.2,306.2,158.4,,158.4,158.4,33.6,,33.6,33.6,1584.0,,1584.0,1584.0,81.0,,81.0,81.0,97.34963357056017,,97.34963357056017,97.34963357056017,25.325858997519013,,25.325858997519013,25.325858997519013,74.46459783520139,,74.46459783520139,74.46459783520139
Machine_15738,2.957,,2.957,2.957,306.3,,306.3,306.3,168.5,,168.5,168.5,34.9,,34.9,34.9,1685.0,,1685.0,1685.0,84.0,,84.0,84.0,80.84917487630509,,80.84917487630509,80.84917487630509,21.027282066778803,,21.027282066778803,21.027282066778803,75.69586961376646,,75.69586961376646,75.69586961376646
Machine_L48059,2.958,,2.958,2.958,306.3,,306.3,306.3,133.7,,133.7,133.7,54.6,,54.6,54.6,1337.0,,1337.0,1337.0,87.0,,87.0,87.0,95.39606790297472,,95.39606790297472,95.39606790297472,29.440952869049706,,29.440952869049706,29.440952869049706,65.81770216398549,,65.81770216398549,65.81770216398549
Machine_L48061,2.957,,2.957,2.957,306.2,,306.2,306.2,146.4,,146.4,146.4,46.2,,46.2,46.2,1464.0,,1464.0,1464.0,92.0,,92.0,92.0,82.35984764685995,,82.35984764685995,82.35984764685995,21.415808981095545,,21.415808981095545,21.415808981095545,33.9405421086889,,33.9405421086889,33.9405421086889
Machine_15742,2.957,,2.957,2.957,306.2,,306.2,306.2,173.9,,173.9,173.9,25.9,,25.9,25.9,1739.0,,1739.0,1739.0,94.0,,94.0,94.0,93.52488820275119,,93.52488820275119,93.52488820275119,22.76154479156232,,22.76154479156232,22.76154479156232,40.08091796759702,,40.08091796759702,40.08091796759702
Machine_L48063,2.957,,2.957,2.957,306.3,,306.3,306.3,149.0,,149.0,149.0,34.3,,34.3,34.3,1490.0,,1490.0,1490.0,97.0,,97.0,97.0,96.27058790906786,,96.27058790906786,96.27058790906786,22.792228291283216,,22.792228291283216,22.792228291283216,52.19465963723947,,52.19465963723947,52.19465963723947
Machine_L48064,2.958,,2.958,2.958,306.4,,306.4,306.4,135.6,,135.6,135.6,48.0,,48.0,48.0,1356.0,,1356.0,1356.0,99.0,,99.0,99.0,83.91031248860061,,83.91031248860061,83.91031248860061,21.613253886607104,,21.613253886607104,21.613253886607104,34.780262408462384,,34.780262408462384,34.780262408462384
Machine_L48065,2.957,,2.957,2.957,306.2,,306.2,306.2,139.7,,139.7,139.7,52.0,,52.0,52.0,1397.0,,1397.0,1397.0,101.0,,101.0,101.0,93.6016851610386,,93.6016851610386,93.6016851610386,18.244897629373984,,18.244897629373984,18.244897629373984,49.32883975343033,,49.32883975343033,49.32883975343033
Machine_L48066,2.957,,2.957,2.957,306.2,,306.2,306.2,145.8,,145.8,145.8,40.6,,40.6,40.6,1458.0,,1458.0,1458.0,103.0,,103.0,103.0,81.60675866663986,,81.60675866663986,81.60675866663986,34.52862818929708,,34.52862818929708,34.52862818929708,71.05328213945471,,71.05328213945471,71.05328213945471
Machine_15748,2.9560000000000004,,2.9560000000000004,2.9560000000000004,306.1,,306.1,306.1,165.1,,165.1,165.1,28.1,,28.1,28.1,1651.0,,1651.0,1651.0,110.0,,110.0,110.0,89.45775111419891,,89.45775111419891,89.45775111419891,25.02026882531732,,25.02026882531732,25.02026882531732,53.260860747925854,,53.260860747925854,53.260860747925854
Machine_L48069,2.9560000000000004,,2.9560000000000004,2.9560000000000004,306.1,,306.1,306.1,138.9,,138.9,138.9,46.2,,46.2,46.2,1389.0,,1389.0,1389.0,113.0,,113.0,113.0,97.5185983391473,,97.5185983391473,97.5185983391473,17.01418933473404,,17.01418933473404,17.01418933473404,59.25134594509095,,59.25134594509095,59.25134594509095
Machine_L48070,2.9560000000000004,,2.9560000000000004,2.9560000000000004,306.0,,306.0,306.0,137.0,,137.0,137.0,52.4,,52.4,52.4,1370.0,,1370.0,1370.0,115.0,,115.0,115.0,80.95685438953657,,80.95685438953657,80.95685438953657,32.64434271470445,,32.64434271470445,32.64434271470445,54.26533425283697,,54.26533425283697,54.26533425283697
Machine_L48071,2.957,,2.957,2.957,306.1,,306.1,306.1,140.8,,140.8,140.8,47.9,,47.9,47.9,1408.0,,1408.0,1408.0,117.0,,117.0,117.0,83.05613253465559,,83.05613253465559,83.05613253465559,20.242730213904146,,20.242730213904146,20.242730213904146,35.319749830745735,,35.319749830745735,35.319749830745735
Machine_L48072,2.957,,2.957,2.957,306.1,,306.1,306.1,134.3,,134.3,134.3,54.4,,54.4,54.4,1343.0,,1343.0,1343.0,119.0,,119.0,119.0,93.03148414746286,,93.03148414746286,93.03148414746286,23.29772616058745,,23.29772616058745,23.29772616058745,49.46260626528233,,49.46260626528233,49.46260626528233
Machine_15753,2.957,,2.957,2.957,306.2,,306.2,306.2,142.3,,142.3,142.3,42.5,,42.5,42.5,1423.0,,1423.0,1423.0,121.0,,121.0,121.0,87.1331751680599,,87.1331751680599,87.1331751680599,32.382777359102455,,32.382777359102455,32.382777359102455,76.76728058090467,,76.76728058090467,76.76728058090467
Machine_L48074,2.9560000000000004,,2.9560000000000004,2.9560000000000004,306.2,,306.2,306.2,142.6,,142.6,142.6,48.6,,48.6,48.6,1426.0,,1426.0,1426.0,124.0,,124.0,124.0,83.00601335550189,,83.00601335550189,83.00601335550189,27.315242417456194,,27.315242417456194,27.315242417456194,47.093694597321786,,47.093694597321786,47.093694597321786
Machine_15755,2.9560000000000004,,2.9560000000000004,2.9560000000000004,306.2,,306.2,306.2,143.5,,143.5,143.5,51.6,,51.6,51.6,1435.0,,1435.0,1435.0,126.0,,126.0,126.0,98.17182718361316,,98.17182718361316,98.17182718361316,17.771740776865673,,17.771740776865673,17.771740776865673,57.95057507772155,,57.95057507772155,57.95057507772155
Machine_L48076,2.955,,2.955,2.955,306.1,,306.1,306.1,157.3,,157.3,157.3,35.1,,35.1,35.1,1573.0,,1573.0,1573.0,129.0,,129.0,129.0,87.51830092223146,,87.51830092223146,87.51830092223146,17.16951110484327,,17.16951110484327,17.16951110484327,40.541353788437604,,40.541353788437604,40.541353788437604
Machine_L48077,2.9560000000000004,,2.9560000000000004,2.9560000000000004,306.2,,306.2,306.2,161.2,,161.2,161.2,31.2,,31.2,31.2,1612.0,,1612.0,1612.0,131.0,,131.0,131.0,88.80635508625768,,88.80635508625768,88.80635508625768,26.46812725819492,,26.46812725819492,26.46812725819492,52.410856218426304,,52.410856218426304,52.410856218426304
