timestamp,equipment_id,vibration,temperature,pressure,current,rpm,tool_wear,degradation_level,failure_imminent,failure_type,production_rate,shift,operator_id,ambient_temperature,ambient_humidity
2020-05-13 14:00:00,Machine_18065,3.0010000000000003,308.9,154.8,38.4,1548,31,0.155,False,No Failure,86.45074222121991,B,OP_011,23.800085575371885,56.54598799228215
2020-05-13 15:00:00,Machine_18066,3.0010000000000003,309.0,161.2,33.0,1612,34,0.17,False,No Failure,92.73723318929166,C,OP_018,25.10821561686181,72.50738081664227
2020-05-13 16:00:00,Machine_18067,3.002,309.0,164.2,31.2,1642,37,0.185,False,No Failure,86.05165905065435,A,OP_004,31.61642156850679,50.8470247076808
2020-05-13 17:00:00,Machine_18068,3.002,309.1,140.6,42.2,1406,40,0.2,False,No Failure,91.66388854864539,C,OP_013,16.90067520151419,60.528803379338186
2020-05-13 18:00:00,Machine_L50389,3.003,309.2,158.7,31.4,1587,43,0.215,False,No Failure,98.02630266320776,B,OP_015,31.604635965002974,79.10961013616003
2020-05-13 19:00:00,Machine_18070,3.003,309.2,136.4,47.6,1364,45,0.225,False,No Failure,89.03443173465013,C,OP_010,21.032596782085008,68.3911387650196
2020-05-13 20:00:00,Machine_L50391,3.003,309.2,146.2,51.4,1462,48,0.24,False,No Failure,83.17469017988009,A,OP_017,22.550772447385086,51.36443783572515
2020-05-13 21:00:00,Machine_L50392,3.003,309.2,164.9,32.4,1649,50,0.25,False,No Failure,97.55293683858184,B,OP_018,29.747882002793926,53.62822007934396
2020-05-13 22:00:00,Machine_L50393,3.0039999999999996,309.2,175.2,29.0,1752,52,0.26,False,No Failure,89.48845486907189,B,OP_014,33.86749691496003,33.98688396104859
2020-05-13 23:00:00,Machine_H32628,3.0039999999999996,309.3,139.6,51.2,1396,54,0.27,False,No Failure,96.53397077206098,B,OP_011,25.95709533188717,70.39990779509559
2020-05-14 01:00:00,Machine_L50396,3.005,309.5,165.3,27.6,1653,62,0.31,False,No Failure,91.69572511769935,B,OP_014,16.27626129278982,38.05747316660698
2020-05-14 03:00:00,Machine_L50398,3.0060000000000002,309.6,142.6,53.6,1426,66,0.33,False,No Failure,95.15758159004568,C,OP_005,29.843819241316183,68.41071300320581
2020-05-14 04:00:00,Machine_18079,3.0060000000000002,309.6,150.3,38.4,1503,68,0.34,False,No Failure,80.01333224604618,A,OP_015,19.46539490124863,52.297181175655744
2020-05-14 05:00:00,Machine_18080,3.0069999999999997,309.6,152.5,36.5,1525,71,0.355,False,No Failure,94.34916714704116,A,OP_015,15.898785954212544,48.585882915389305
2020-05-14 06:00:00,Machine_L50401,3.0060000000000002,309.6,142.3,49.1,1423,74,0.37,False,No Failure,99.97370722406859,B,OP_007,25.89729745533689,64.12235889170157
2020-05-14 07:00:00,Machine_18082,3.0069999999999997,309.7,143.5,44.7,1435,76,0.38,False,No Failure,86.74666345172632,C,OP_010,17.72829366287579,32.81851961465831
2020-05-14 08:00:00,Machine_H32637,3.0060000000000002,309.5,149.5,36.5,1495,79,0.395,False,No Failure,92.93547933260166,C,OP_005,17.905425499863284,76.10214430710036
2020-05-14 09:00:00,Machine_18084,3.0060000000000002,309.5,155.7,33.8,1557,84,0.42,False,No Failure,88.88731359402678,A,OP_014,34.71307228746916,67.2689466570504
2020-05-14 10:00:00,Machine_L50405,3.0060000000000002,309.4,147.4,40.7,1474,87,0.435,False,No Failure,84.88367203540074,B,OP_016,15.793603075904933,38.230578835487066
2020-05-14 11:00:00,Machine_L50406,3.005,309.3,146.5,46.0,1465,89,0.445,False,No Failure,85.08468899429715,A,OP_018,30.92906316511767,59.068344206701006
2020-05-14 12:00:00,Machine_18087,3.005,309.3,158.9,34.9,1589,91,0.455,False,No Failure,93.68574999633715,C,OP_012,23.733485911105817,44.53083168784101
2020-05-14 13:00:00,Machine_L50408,3.005,309.3,147.5,46.8,1475,94,0.47,False,No Failure,89.7277639256024,B,OP_011,31.363453953352348,51.41126135845013
2020-05-14 14:00:00,Machine_L50409,3.0060000000000002,309.4,144.2,43.2,1442,96,0.48,False,No Failure,96.84326527289076,B,OP_007,22.87649623290816,45.94723673731094
2020-05-14 15:00:00,Machine_L50410,3.0060000000000002,309.4,155.6,36.0,1556,98,0.49,False,No Failure,96.31618033429265,C,OP_012,26.814120986608426,52.071483681988724
2020-05-14 16:00:00,Machine_L50411,3.0069999999999997,309.3,142.5,45.3,1425,100,0.5,False,No Failure,80.40855509062303,B,OP_010,24.53869674012099,77.39647963592246
2020-05-14 17:00:00,Machine_L50412,3.0069999999999997,309.3,158.0,38.3,1580,102,0.51,False,No Failure,95.72743303373447,A,OP_007,34.35550089141925,75.9618711960608
2020-05-14 18:00:00,Machine_H32647,3.008,309.4,147.4,40.7,1474,104,0.52,False,No Failure,90.86980051261372,A,OP_001,34.71052789690383,56.6634971958256
2020-05-14 19:00:00,Machine_L50414,3.008,309.4,148.9,38.4,1489,109,0.545,False,No Failure,95.12956911999365,A,OP_002,18.4680472988774,57.39861601251425
2020-05-14 20:00:00,Machine_L50415,3.008,309.4,194.6,20.5,1946,111,0.555,False,No Failure,95.51626802610423,B,OP_004,22.87435747586663,56.16435928579329
2020-05-14 21:00:00,Machine_18096,3.008,309.4,134.2,62.4,1342,113,0.565,True,Heat Dissipation Failure,87.37245931189743,B,OP_012,32.41724420657722,34.526789855124804
2020-05-14 22:00:00,Machine_18097,3.009,309.5,175.8,26.8,1758,116,0.58,False,No Failure,83.54212592266644,B,OP_010,34.40391096796543,69.17427709396594
2020-05-14 23:00:00,Machine_18098,3.009,309.4,172.4,25.6,1724,119,0.595,False,No Failure,88.27099193250304,B,OP_015,18.851644247985686,58.27074853914027
2020-05-15 00:00:00,Machine_L50419,3.01,309.5,143.0,48.5,1430,122,0.61,False,No Failure,91.8692648120437,B,OP_014,28.62589664315267,60.17323577233586
2020-05-15 01:00:00,Machine_L50420,3.009,309.5,161.2,35.2,1612,124,0.62,False,No Failure,85.23979682690779,B,OP_001,24.764477626319295,31.766299992932584
2020-05-15 02:00:00,Machine_H32655,3.009,309.5,146.9,43.4,1469,126,0.63,False,No Failure,85.57928247486977,A,OP_011,23.40818531480911,41.171059352225996
2020-05-15 03:00:00,Machine_L50422,3.009,309.6,138.4,42.4,1384,131,0.655,False,No Failure,83.64985409504675,A,OP_014,32.48037530765856,39.8129544424493
2020-05-15 04:00:00,Machine_L50423,3.01,309.6,172.4,28.1,1724,133,0.665,False,No Failure,98.92027964920058,A,OP_017,22.268983306212316,32.733276224261196
2020-05-15 05:00:00,Machine_18104,3.01,309.6,139.7,48.0,1397,135,0.675,False,No Failure,92.65385626301563,A,OP_010,21.031891466106245,69.79441389438222
2020-05-15 06:00:00,Machine_18105,3.01,309.6,158.8,32.7,1588,138,0.69,False,No Failure,91.02731799686268,B,OP_006,18.92469996405489,37.223764673475884
2020-05-15 07:00:00,Machine_L50426,3.01,309.7,146.8,42.0,1468,141,0.705,False,No Failure,86.98815610394425,B,OP_002,26.370425605289817,47.535945959131396
2020-05-15 08:00:00,Machine_18107,3.01,309.8,159.4,31.1,1594,143,0.715,False,No Failure,87.51021522639577,A,OP_008,20.501918597600834,49.56369333925031
2020-05-15 09:00:00,Machine_18108,3.01,309.7,151.1,39.3,1511,146,0.73,False,No Failure,95.82201182291189,B,OP_008,20.57627049434632,65.42515520456337
2020-05-15 10:00:00,Machine_L50429,3.011,309.8,149.3,38.9,1493,149,0.745,False,No Failure,99.39956596766685,B,OP_006,21.66826895652867,75.94567575109515
2020-05-15 11:00:00,Machine_H32664,3.012,309.8,170.9,27.0,1709,151,0.755,False,No Failure,83.44917073383353,C,OP_007,23.085890684583898,47.38308579198879
2020-05-15 12:00:00,Machine_L50431,3.011,309.6,150.1,36.1,1501,156,0.78,False,No Failure,93.16219556728274,C,OP_009,21.415687298241743,48.27370074968602
2020-05-15 13:00:00,Machine_L50432,3.011,309.7,166.8,30.8,1668,158,0.79,False,No Failure,95.62182255111132,C,OP_016,23.299895312945782,30.31093980655746
2020-05-15 14:00:00,Machine_L50433,3.011,309.6,150.2,48.9,1502,160,0.8,False,No Failure,83.79424345578242,B,OP_014,16.146486744510444,45.553877855569596
2020-05-15 15:00:00,Machine_18114,3.01,309.7,128.8,58.4,1288,162,0.81,False,No Failure,84.94984414480585,B,OP_015,17.067948310544597,66.72713151525875
2020-05-15 16:00:00,Machine_L50435,3.01,309.7,149.1,42.9,1491,165,0.825,False,No Failure,96.556173408435,A,OP_007,23.934747148479683,44.46144780293139
2020-05-15 17:00:00,Machine_L50436,3.011,309.8,151.9,39.6,1519,167,0.835,False,No Failure,88.66061287836028,A,OP_007,32.871870009066654,43.348203440345145
2020-05-15 19:00:00,Machine_L50438,3.012,309.9,164.3,32.9,1643,171,0.855,False,No Failure,98.42732305767086,C,OP_011,26.373802157725308,53.91954701541058
2020-05-15 20:00:00,Machine_18119,3.012,310.0,162.5,31.6,1625,173,0.865,False,No Failure,86.09971711438313,B,OP_006,33.74286159444553,67.08137215164962
2020-05-15 22:00:00,Machine_H32675,3.013,310.1,146.9,39.7,1469,179,0.895,False,No Failure,84.42676845962123,A,OP_007,34.76815494662664,79.12161093943675
2020-05-15 23:00:00,Machine_L50442,3.013,310.1,155.8,36.3,1558,184,0.92,False,No Failure,83.75876552700561,A,OP_018,20.61041433788362,72.07593946943231
2020-05-16 00:00:00,Machine_L50443,3.013,310.0,134.4,54.8,1344,186,0.93,False,No Failure,85.72998078642459,C,OP_006,31.931178477886974,71.16287684498835
2020-05-16 01:00:00,Machine_H32678,3.013,310.1,145.5,44.1,1455,188,0.94,False,No Failure,96.11242287374057,A,OP_016,24.908900465341663,31.63119928609704
2020-05-16 02:00:00,Machine_L50445,3.013,310.1,135.5,53.6,1355,193,0.965,False,No Failure,88.60204211411335,B,OP_009,16.5334761639039,44.97081538653712
2020-05-16 03:00:00,Machine_L50446,3.013,310.1,126.9,56.8,1269,195,0.975,True,Overstrain Failure,86.63191128234885,C,OP_009,20.953186956375305,52.14597253786267
2020-05-16 04:00:00,Machine_L50447,3.013,310.0,155.0,41.5,1550,197,0.985,False,No Failure,93.37998690721547,C,OP_013,17.20446182006058,37.708685306617525
2020-05-16 05:00:00,Machine_18128,3.013,310.1,152.5,37.8,1525,199,0.995,False,No Failure,88.80681459218566,A,OP_018,25.105443067235505,41.41618713512791
2020-05-16 06:00:00,Machine_18129,3.013,310.0,169.6,32.4,1696,202,1.0,False,No Failure,86.69576947156814,A,OP_015,17.102220177674617,66.70149326538453
2020-05-16 07:00:00,Machine_L50450,3.014,310.1,193.7,21.8,1937,205,1.0,False,No Failure,96.77045155040214,B,OP_003,30.126323643878173,45.35357862202415
2020-05-16 08:00:00,Machine_18131,3.014,310.0,168.9,32.1,1689,207,1.0,False,No Failure,89.55536690964159,B,OP_013,21.785241011696,54.51381424716041
2020-05-16 09:00:00,Machine_18132,3.013,310.0,159.3,30.8,1593,210,1.0,False,No Failure,97.46337401923367,C,OP_017,25.82898588760162,74.66515943409132
2020-05-16 10:00:00,Machine_18133,3.013,309.9,156.5,36.0,1565,213,1.0,False,No Failure,80.22720465093056,A,OP_011,28.637550695498156,79.50921645125965
2020-05-16 11:00:00,Machine_L50454,3.013,310.0,166.5,31.4,1665,0,0.0,False,No Failure,91.93051238741894,C,OP_002,27.83776047506077,77.94847451856512
2020-05-16 12:00:00,Machine_H32689,3.013,310.0,153.2,36.3,1532,2,0.01,False,No Failure,84.06167616220516,C,OP_018,25.334091033526814,73.03005917959541
2020-05-16 13:00:00,Machine_L50456,3.013,310.0,143.8,40.9,1438,7,0.035,False,No Failure,97.20429461678886,B,OP_015,24.797774935626634,69.16075776298362
2020-05-16 14:00:00,Machine_L50457,3.013,310.1,153.1,41.6,1531,9,0.045,False,No Failure,89.82708577151014,A,OP_018,23.215831099487463,58.81518107409782
2020-05-16 15:00:00,Machine_L50458,3.013,310.0,150.6,40.8,1506,11,0.055,False,No Failure,87.94903494131742,B,OP_013,29.604835637996736,74.39749967292514
2020-05-16 16:00:00,Machine_L50459,3.012,309.9,138.2,52.4,1382,13,0.065,False,No Failure,86.15468980600156,C,OP_014,29.72260663567418,30.239258186303932
2020-05-16 17:00:00,Machine_18140,3.012,309.9,145.6,50.8,1456,15,0.075,False,No Failure,91.870373823055,C,OP_002,20.21664405769966,55.13583382042245
2020-05-16 18:00:00,Machine_18141,3.012,310.0,144.5,45.6,1445,18,0.09,False,No Failure,85.27649578293074,B,OP_012,23.74187620008275,33.66560033452788
2020-05-16 19:00:00,Machine_L50462,3.012,309.9,151.5,40.9,1515,21,0.105,False,No Failure,88.81782832694117,A,OP_002,34.49691739378459,79.61288027059115
2020-05-16 20:00:00,Machine_L50463,3.012,309.9,144.9,45.5,1449,23,0.115,False,No Failure,86.42158065903028,C,OP_008,19.87491659166752,46.77625225833485
2020-05-16 21:00:00,Machine_H32698,3.012,309.9,136.2,50.7,1362,25,0.125,False,No Failure,81.20424889816792,B,OP_012,22.35683560039638,32.50506369687491
2020-05-16 22:00:00,Machine_L50465,3.012,309.9,168.7,29.7,1687,30,0.15,False,No Failure,80.51513744852139,A,OP_012,16.555806725768008,34.74388885258014
2020-05-16 23:00:00,Machine_L50466,3.012,310.0,161.8,37.6,1618,32,0.16,False,No Failure,99.69734563671405,B,OP_002,21.962878135516974,68.04833922858901
2020-05-17 00:00:00,Machine_18147,3.012,310.1,155.8,32.6,1558,34,0.17,False,No Failure,86.47800515464264,C,OP_004,23.273196587507705,57.319996772497156
2020-05-17 01:00:00,Machine_L50468,3.013,310.1,166.2,31.0,1662,37,0.185,False,No Failure,91.31124962420131,C,OP_013,33.10538980985251,47.5161689719373
2020-05-17 02:00:00,Machine_18149,3.012,310.1,129.5,56.6,1295,39,0.195,False,No Failure,90.29307205305297,B,OP_017,23.804092651297236,62.566909540884204
2020-05-17 03:00:00,Machine_L50470,3.012,310.2,138.5,42.3,1385,42,0.21,False,No Failure,83.89357611285348,C,OP_007,31.44342870589625,51.47188527862551
2020-05-17 04:00:00,Machine_18151,3.012,310.1,147.9,45.5,1479,44,0.22,False,No Failure,89.39278280857393,B,OP_013,25.169849400322345,31.650411311615628
2020-05-17 05:00:00,Machine_L50472,3.013,310.3,140.0,44.3,1400,47,0.235,False,No Failure,89.95426054288002,C,OP_013,21.017676996476837,46.111448830732655
2020-05-17 06:00:00,Machine_18153,3.012,310.3,135.7,54.5,1357,49,0.245,False,No Failure,99.63135948544073,A,OP_006,22.419654432146885,55.492086003948806
2020-05-17 07:00:00,Machine_L50474,3.011,310.2,165.7,34.1,1657,52,0.26,False,No Failure,85.28864544293062,B,OP_019,15.78911202272174,78.09366934872044
2020-05-17 08:00:00,Machine_L50475,3.011,310.2,149.6,43.4,1496,54,0.27,False,No Failure,95.65675909995058,B,OP_013,31.680697464923178,34.84495748220424
2020-05-17 09:00:00,Machine_18156,3.012,310.3,137.9,43.2,1379,56,0.28,False,No Failure,81.32346626925013,B,OP_004,27.602407151914413,59.449632876665106
2020-05-17 10:00:00,Machine_L50477,3.012,310.3,154.8,38.6,1548,59,0.295,False,No Failure,80.46766791806478,A,OP_006,30.240059408771266,55.93609054382368
2020-05-17 11:00:00,Machine_L50478,3.012,310.3,149.9,38.1,1499,61,0.305,False,No Failure,87.02835239899552,B,OP_012,34.06286232150138,79.42296221418738
2020-05-17 12:00:00,Machine_L50479,3.013,310.5,139.0,45.8,1390,63,0.315,False,No Failure,82.04671636477153,C,OP_009,16.626199160775144,60.84831242655126
2020-05-17 13:00:00,Machine_H32714,3.013,310.4,153.8,38.4,1538,65,0.325,False,No Failure,97.78279161894169,A,OP_005,17.2248657278156,43.4958992469466
2020-05-17 14:00:00,Machine_L50481,3.013,310.5,136.5,47.7,1365,70,0.35,False,No Failure,95.2838879325531,A,OP_019,25.594460488399687,71.89936498127996
2020-05-17 15:00:00,Machine_L50482,3.013,310.5,150.3,48.6,1503,72,0.36,False,No Failure,80.49932909050747,A,OP_012,27.83179459707706,56.69918914278375
2020-05-17 16:00:00,Machine_L50483,3.012,310.4,139.0,49.9,1390,74,0.37,False,No Failure,80.98488029616848,A,OP_016,21.261826224998927,75.44018650954459
2020-05-17 17:00:00,Machine_L50484,3.012,310.3,149.7,45.7,1497,76,0.38,False,No Failure,92.023189318034,A,OP_018,20.985753146086587,46.418970002498654
2020-05-17 18:00:00,Machine_18165,3.013,310.4,157.7,48.3,1577,78,0.39,False,No Failure,81.74769149296549,A,OP_002,26.74935201434585,45.82996757875233
2020-05-17 19:00:00,Machine_L50486,3.014,310.5,143.2,54.3,1432,81,0.405,False,No Failure,87.50665287489755,C,OP_004,20.257581969847983,71.7860581127066
2020-05-17 20:00:00,Machine_18167,3.014,310.5,156.3,39.9,1563,83,0.415,False,No Failure,84.65219019820049,A,OP_002,24.10610649544353,36.70043897605564
2020-05-17 21:00:00,Machine_L50488,3.014,310.4,143.3,43.4,1433,86,0.43,False,No Failure,84.04380054838138,C,OP_003,30.581408620264128,45.05422868443254
2020-05-17 22:00:00,Machine_L50489,3.013,310.4,138.4,50.1,1384,88,0.44,False,No Failure,91.03814755989053,C,OP_009,16.06514673354447,46.50067794467557
2020-05-17 23:00:00,Machine_L50490,3.013,310.4,134.6,46.7,1346,90,0.45,False,No Failure,86.39471270965507,B,OP_002,24.35846872307201,32.782170076315474
2020-05-18 00:00:00,Machine_L50491,3.013,310.4,145.9,44.7,1459,92,0.46,False,No Failure,84.23444933812007,A,OP_002,24.96406166597548,60.550248606570634
2020-05-18 01:00:00,Machine_L50492,3.014,310.4,163.9,28.9,1639,94,0.47,False,No Failure,80.83906980388514,B,OP_019,32.23881059305543,52.04320499925015
2020-05-18 02:00:00,Machine_L50493,3.014,310.4,173.7,31.9,1737,96,0.48,False,No Failure,82.53256743433782,A,OP_017,27.99414347586462,66.55120343681601
2020-05-18 03:00:00,Machine_L50494,3.014,310.5,148.9,43.5,1489,98,0.49,False,No Failure,99.70328230015377,C,OP_013,22.719757955073305,49.35068839869594
2020-05-18 04:00:00,Machine_18175,3.015,310.6,149.2,43.0,1492,100,0.5,False,No Failure,92.56864519201292,A,OP_002,21.38435354330933,62.13635457796433
2020-05-18 05:00:00,Machine_18176,3.014,310.5,121.7,60.6,1217,103,0.515,False,No Failure,90.85484220023599,B,OP_002,33.46010878010003,52.567755844968985
2020-05-18 06:00:00,Machine_L50497,3.015,310.5,163.6,28.7,1636,106,0.53,False,No Failure,97.99873309024393,A,OP_005,26.215744198478834,56.91441661649263
2020-05-18 07:00:00,Machine_L50498,3.014,310.4,143.6,49.7,1436,108,0.54,False,No Failure,86.82553023688301,B,OP_018,20.388659070521072,45.63867086717832
2020-05-18 08:00:00,Machine_L50499,3.014,310.4,168.9,30.6,1689,110,0.55,False,No Failure,92.16754390864413,B,OP_003,29.26807200542007,72.12755792007391
2020-05-18 10:00:00,Machine_L50501,3.015,310.6,152.2,41.0,1522,114,0.57,False,No Failure,84.55710127748523,A,OP_016,17.169953755332873,37.11468324201903
2020-05-18 11:00:00,Machine_L50502,3.015,310.5,135.1,52.9,1351,116,0.58,False,No Failure,87.35532016754652,B,OP_005,28.132073257750694,35.208790751161125
2020-05-18 12:00:00,Machine_L50503,3.015,310.5,158.9,36.7,1589,118,0.59,False,No Failure,81.96371880200202,C,OP_002,30.334876174057506,60.84271556388286
2020-05-18 13:00:00,Machine_L50504,3.015,310.6,157.8,34.1,1578,120,0.6,False,No Failure,94.69398322988746,C,OP_012,16.278528661398543,40.897274999855874
2020-05-18 14:00:00,Machine_L50505,3.015,310.6,158.7,33.7,1587,122,0.61,False,No Failure,91.86452650842419,A,OP_011,18.385518860582305,52.945405733589666
2020-05-18 15:00:00,Machine_L50506,3.015,310.6,196.2,20.2,1962,124,0.62,False,No Failure,87.42653165896377,B,OP_017,20.098584291479717,39.19082577306013
2020-05-18 17:00:00,Machine_L50508,3.016,310.6,141.8,43.9,1418,129,0.645,False,No Failure,89.97797339860385,A,OP_006,28.229240240254814,34.149032022348216
2020-05-18 18:00:00,Machine_L50509,3.016,310.7,168.3,29.7,1683,131,0.655,False,No Failure,93.16169840184068,C,OP_009,31.714363017239187,38.241992523731014
2020-05-18 19:00:00,Machine_L50510,3.017,310.8,138.5,50.7,1385,133,0.665,False,No Failure,84.21354346396924,C,OP_001,21.299821483191128,62.03268511815601
2020-05-18 20:00:00,Machine_L50511,3.017,310.8,155.9,44.5,1559,135,0.675,False,No Failure,90.78960743091392,A,OP_007,32.94660216061517,71.37606419363496
2020-05-18 21:00:00,Machine_18192,3.017,310.8,167.1,31.6,1671,137,0.685,False,No Failure,80.62302960218739,C,OP_014,29.65021371357737,49.48385254506118
2020-05-18 22:00:00,Machine_18193,3.016,310.8,134.3,49.5,1343,140,0.7,False,No Failure,86.23024272956764,A,OP_012,15.151888128329267,36.963451592295606
2020-05-18 23:00:00,Machine_18194,3.016,310.8,154.8,34.2,1548,143,0.715,False,No Failure,92.9204886660093,C,OP_010,18.044225841062136,45.81758958881879
2020-05-19 00:00:00,Machine_L50515,3.017,310.9,170.5,31.2,1705,146,0.73,False,No Failure,88.78491640542406,A,OP_012,27.180773006348726,78.07801102563857
2020-05-19 01:00:00,Machine_L50516,3.016,310.8,153.5,35.4,1535,148,0.74,False,No Failure,87.27990159097304,B,OP_007,15.777305322173572,72.78918811798658
2020-05-19 02:00:00,Machine_L50517,3.016,310.8,156.4,34.1,1564,150,0.75,False,No Failure,83.98378165458861,B,OP_014,26.690920620988596,56.70713566557486
2020-05-19 03:00:00,Machine_18198,3.016,310.9,151.0,40.9,1510,152,0.76,False,No Failure,82.39495706334729,A,OP_008,22.271502038600516,32.192619657452894
2020-05-19 04:00:00,Machine_L50519,3.016,310.9,149.2,45.2,1492,155,0.775,False,No Failure,97.6344056061868,C,OP_004,27.355401753445598,53.30915569429564
2020-05-19 05:00:00,Machine_18200,3.015,310.8,145.2,44.1,1452,157,0.785,False,No Failure,80.12471143496889,C,OP_003,19.87814097122986,65.04783583578794
2020-05-19 06:00:00,Machine_H32755,3.014,310.7,132.9,52.0,1329,160,0.8,False,No Failure,84.49851459822503,B,OP_006,19.178811281504743,45.60081464613633
2020-05-19 07:00:00,Machine_L50522,3.015,310.8,138.2,52.4,1382,165,0.825,False,No Failure,80.95631861621632,C,OP_018,26.682590525266093,64.24218457965955
2020-05-19 08:00:00,Machine_18203,3.015,310.8,162.8,36.4,1628,167,0.835,False,No Failure,81.60826013915037,B,OP_005,28.568628260790234,60.186740465258225
2020-05-19 09:00:00,Machine_L50524,3.014,310.7,170.6,27.9,1706,170,0.85,False,No Failure,89.25965410412134,B,OP_009,31.86281415484931,62.58283073579668
2020-05-19 10:00:00,Machine_L50525,3.013,310.7,159.4,34.1,1594,172,0.86,False,No Failure,87.79169314178019,C,OP_007,16.194531961691677,63.13745959265459
2020-05-19 11:00:00,Machine_L50526,3.013,310.7,176.1,24.3,1761,174,0.87,False,No Failure,80.95594878052916,B,OP_016,28.32097260757031,69.87496007125911
2020-05-19 12:00:00,Machine_L50527,3.013,310.6,152.9,41.8,1529,176,0.88,False,No Failure,96.16242802042164,A,OP_013,27.082699687479355,54.51027623511921
2020-05-19 13:00:00,Machine_18208,3.013,310.7,153.2,40.7,1532,178,0.89,False,No Failure,94.12000819621584,A,OP_005,18.380153982038998,45.29837281499559
2020-05-19 14:00:00,Machine_L50529,3.014,310.7,167.3,27.8,1673,181,0.905,False,No Failure,95.67285425977958,B,OP_005,34.39539739945059,55.407637532078255
2020-05-19 15:00:00,Machine_L50530,3.014,310.8,128.5,62.6,1285,183,0.915,True,Overstrain Failure,93.30515218851521,C,OP_011,28.614187690756985,69.30136872608209
2020-05-19 16:00:00,Machine_L50531,3.014,310.8,168.0,31.4,1680,185,0.925,False,No Failure,92.14684425074432,C,OP_014,24.137028748024473,70.62687455459701
2020-05-19 17:00:00,Machine_L50532,3.014,310.8,161.0,34.6,1610,187,0.935,False,No Failure,90.94732299375809,B,OP_018,26.454051523305644,72.9333583408993
2020-05-19 18:00:00,Machine_L50533,3.016,310.9,163.2,31.6,1632,189,0.945,False,No Failure,93.77837264627432,B,OP_004,22.960763630311884,63.826837854260944
2020-05-19 19:00:00,Machine_L50534,3.016,310.9,155.9,40.2,1559,191,0.955,False,No Failure,82.48834386696792,A,OP_012,25.024798114482785,58.87382139874099
2020-05-19 20:00:00,Machine_L50535,3.015,310.8,136.7,49.0,1367,193,0.965,False,No Failure,98.84759366450972,B,OP_007,33.20363633603651,41.8842765681764
2020-05-19 21:00:00,Machine_L50536,3.016,310.8,135.5,57.8,1355,195,0.975,True,Overstrain Failure,85.21408088231892,C,OP_012,31.78635516529651,63.40464427485362
2020-05-19 22:00:00,Machine_H32771,3.016,310.7,141.4,51.7,1414,197,0.985,False,No Failure,85.83720928938052,A,OP_014,32.25615766579921,51.028144128078765
2020-05-19 23:00:00,Machine_L50538,3.015,310.6,152.2,36.6,1522,202,1.0,False,No Failure,94.39178950870652,C,OP_011,31.918055574604534,76.51614303502144
2020-05-20 00:00:00,Machine_L50539,3.015,310.6,152.5,41.9,1525,204,1.0,False,No Failure,85.15699288857354,C,OP_016,17.25881584637233,54.62362105501515
2020-05-20 01:00:00,Machine_L50540,3.015,310.6,139.4,46.5,1394,206,1.0,False,No Failure,80.5154111076837,A,OP_009,18.409270982774252,35.07528850018845
2020-05-20 02:00:00,Machine_L50541,3.015,310.6,151.9,40.7,1519,208,1.0,False,No Failure,91.83635716411783,A,OP_007,30.948003181647316,53.49914254544241
2020-05-20 03:00:00,Machine_L50542,3.014,310.6,144.5,43.9,1445,210,1.0,False,No Failure,93.40509681480692,A,OP_007,23.108116673115276,49.388590925331606
2020-05-20 04:00:00,Machine_L50543,3.014,310.6,155.5,43.3,1555,212,1.0,False,No Failure,82.09537714799086,A,OP_015,31.146940166081357,54.33567658039645
2020-05-20 05:00:00,Machine_L50544,3.014,310.5,163.3,39.5,1633,0,0.0,False,No Failure,96.99450674104813,C,OP_009,30.417106719912077,51.303752757809505
2020-05-20 06:00:00,Machine_18225,3.014,310.6,163.0,30.3,1630,2,0.01,False,No Failure,94.3225559775334,C,OP_014,30.83715937233914,68.28792199553226
2020-05-20 07:00:00,Machine_18226,3.014,310.7,169.2,32.3,1692,5,0.025,False,No Failure,96.22141946298501,B,OP_013,27.226091060501346,46.02913030322799
2020-05-20 08:00:00,Machine_H32781,3.015,310.7,179.0,26.2,1790,8,0.04,False,No Failure,88.94170341101533,C,OP_013,19.450242577176482,36.10230161006672
2020-05-20 09:00:00,Machine_L50548,3.015,310.8,135.0,58.5,1350,13,0.065,False,No Failure,80.60198734835375,B,OP_017,32.10468814106743,52.01123442043874
2020-05-20 11:00:00,Machine_L50550,3.014,310.7,158.4,32.2,1584,17,0.085,False,No Failure,98.39898667377281,C,OP_005,24.177761467457465,54.80630659689167
2020-05-20 13:00:00,Machine_L50552,3.014,310.8,143.1,44.3,1431,21,0.105,False,No Failure,88.7703810292509,A,OP_007,25.044484088627232,55.518507462413055
2020-05-20 14:00:00,Machine_L50553,3.014,310.7,156.8,35.2,1568,23,0.115,False,No Failure,88.16845865019314,B,OP_014,25.822321975107904,37.53702532516822
2020-05-20 15:00:00,Machine_L50554,3.014,310.7,137.6,50.6,1376,25,0.125,False,No Failure,97.82924349401223,A,OP_015,34.90502030399277,46.089156647345334
2020-05-20 16:00:00,Machine_18235,3.014,310.6,145.9,46.9,1459,27,0.135,False,No Failure,86.4970396669313,C,OP_011,15.011592149840583,39.06973486592702
2020-05-20 17:00:00,Machine_18236,3.015,310.8,138.5,47.5,1385,30,0.15,False,No Failure,85.59731748101646,C,OP_012,19.73021940675273,66.68672416795201
2020-05-20 18:00:00,Machine_H32791,3.015,310.8,159.1,29.6,1591,33,0.165,False,No Failure,90.22965394375646,B,OP_010,28.976748497525712,43.14017584343598
