equipment_id,rul,failure_probability
Machine_L48786,875.0,0.875
Machine_L48787,865.0,0.865
Machine_L48788,855.0,0.855
Machine_L48789,845.0,0.845
Machine_L48790,835.0,0.835
Machine_16471,825.0,0.825
Machine_16472,810.0,0.81
Machine_L48793,795.0,0.795
Machine_16474,785.0,0.785
Machine_L48795,770.0,0.77
Machine_H31030,760.0,0.76
Machine_L48797,735.0,0.735
Machine_L48798,725.0,0.725
Machine_L48799,715.0000000000001,0.7150000000000001
Machine_L48800,705.0000000000001,0.7050000000000001
Machine_L48801,695.0000000000001,0.6950000000000001
Machine_H31036,685.0,0.685
Machine_L48803,659.9999999999999,0.6599999999999999
Machine_16484,650.0,0.65
Machine_L48805,635.0,0.635
Machine_16486,625.0,0.625
Machine_L48807,610.0,0.61
Machine_L48808,600.0,0.6
Machine_16489,590.0000000000001,0.5900000000000001
Machine_L48810,575.0,0.575
Machine_L48811,565.0,0.565
Machine_L48812,554.9999999999999,0.5549999999999999
Machine_L48813,544.9999999999999,0.5449999999999999
Machine_H31048,534.9999999999999,0.5349999999999999
Machine_L48815,510.0,0.51
Machine_L48816,500.0,0.5
Machine_L48817,490.0,0.49
Machine_L48818,480.0,0.48
Machine_16499,470.0,0.47
Machine_L48820,454.99999999999994,0.45499999999999996
Machine_16501,444.99999999999994,0.44499999999999995
Machine_H31056,430.00000000000006,0.43000000000000005
Machine_L48823,405.0,0.405
Machine_L48824,395.0,0.395
Machine_L48825,385.0,0.385
Machine_16506,375.0,0.375
Machine_L48827,360.0,0.36
Machine_L48828,350.0,0.35
Machine_H31063,339.99999999999994,0.33999999999999997
Machine_16510,314.99999999999994,0.31499999999999995
Machine_L48831,300.00000000000006,0.30000000000000004
Machine_H31066,290.00000000000006,0.29000000000000004
Machine_L48833,265.0,0.265
Machine_L48834,255.0,0.255
Machine_16515,245.0,0.245
Machine_L48836,229.99999999999997,0.22999999999999998
Machine_16517,219.99999999999997,0.21999999999999997
Machine_H31072,204.99999999999997,0.20499999999999996
Machine_L48839,180.00000000000006,0.18000000000000005
Machine_L48840,170.00000000000003,0.17000000000000004
Machine_16521,160.00000000000003,0.16000000000000003
Machine_H31076,145.00000000000003,0.14500000000000002
Machine_16523,120.0,0.12
Machine_L48844,104.99999999999999,0.10499999999999998
Machine_H31079,94.99999999999997,0.09499999999999997
Machine_L48846,69.99999999999996,0.06999999999999995
Machine_L48847,60.00000000000006,0.06000000000000006
Machine_L48848,50.00000000000004,0.050000000000000044
Machine_L48849,40.000000000000036,0.040000000000000036
Machine_L48850,30.00000000000003,0.03000000000000003
Machine_L48851,20.000000000000018,0.020000000000000018
Machine_L48852,10.000000000000009,0.010000000000000009
Machine_16533,0.0,0.0
Machine_L48854,0.0,0.0
Machine_L48855,0.0,0.0
Machine_H31090,0.0,0.0
Machine_16537,0.0,0.0
Machine_L48858,0.0,0.0
Machine_L48859,0.0,0.0
Machine_16540,0.0,0.0
Machine_16541,0.0,0.0
Machine_H31096,0.0,0.0
Machine_16543,1000.0,0.95
Machine_L48864,985.0,0.95
Machine_L48865,975.0,0.95
Machine_H31100,965.0,0.95
Machine_L48867,940.0,0.94
Machine_L48868,929.9999999999999,0.9299999999999999
Machine_L48869,920.0,0.92
Machine_16550,910.0,0.91
Machine_L48871,895.0,0.895
Machine_16552,885.0,0.885
Machine_H31107,870.0,0.87
Machine_L48874,845.0,0.845
Machine_L48875,835.0,0.835
Machine_L48876,825.0,0.825
Machine_16557,815.0,0.815
Machine_L48878,800.0,0.8
Machine_L48879,790.0,0.79
Machine_16560,780.0,0.78
Machine_L48881,765.0,0.765
Machine_L48882,755.0,0.755
Machine_16563,745.0,0.745
Machine_16564,730.0,0.73
Machine_16565,715.0000000000001,0.7150000000000001
Machine_L48886,700.0,0.7
Machine_L48887,690.0,0.69
Machine_L48888,679.9999999999999,0.6799999999999999
Machine_L48889,669.9999999999999,0.6699999999999999
Machine_L48890,659.9999999999999,0.6599999999999999
Machine_L48891,650.0,0.65
Machine_L48892,640.0,0.64
Machine_L48893,630.0,0.63
Machine_L48894,620.0,0.62
Machine_L48895,610.0,0.61
Machine_L48896,600.0,0.6
Machine_L48897,590.0000000000001,0.5900000000000001
Machine_16578,580.0000000000001,0.5800000000000001
Machine_L48899,565.0,0.565
Machine_L48900,554.9999999999999,0.5549999999999999
Machine_L48901,544.9999999999999,0.5449999999999999
Machine_16582,534.9999999999999,0.5349999999999999
Machine_16584,510.0,0.51
Machine_16585,495.0,0.495
Machine_L48906,480.0,0.48
Machine_16587,470.0,0.47
Machine_L48908,454.99999999999994,0.45499999999999996
Machine_16589,444.99999999999994,0.44499999999999995
Machine_16590,430.00000000000006,0.43000000000000005
Machine_16591,415.00000000000006,0.41500000000000004
Machine_H31146,400.0,0.4
Machine_L48913,375.0,0.375
Machine_16594,365.0,0.365
Machine_L48915,350.0,0.35
Machine_L48916,339.99999999999994,0.33999999999999997
Machine_L48917,329.99999999999994,0.32999999999999996
Machine_H31152,319.99999999999994,0.31999999999999995
Machine_H31153,295.00000000000006,0.29500000000000004
Machine_16600,270.0,0.27
Machine_16601,255.0,0.255
Machine_L48922,240.0,0.24
Machine_16603,229.99999999999997,0.22999999999999998
Machine_16604,214.99999999999997,0.21499999999999997
Machine_L48925,199.99999999999994,0.19999999999999996
Machine_L48926,189.99999999999994,0.18999999999999995
Machine_H31162,170.00000000000003,0.17000000000000004
Machine_L48929,145.00000000000003,0.14500000000000002
Machine_16610,135.0,0.135
Machine_L48931,120.0,0.12
Machine_L48932,109.99999999999999,0.10999999999999999
Machine_L48933,99.99999999999997,0.09999999999999998
Machine_16614,89.99999999999997,0.08999999999999997
Machine_L48935,74.99999999999996,0.07499999999999996
Machine_16616,64.99999999999994,0.06499999999999995
Machine_16617,50.00000000000004,0.050000000000000044
Machine_L48938,35.00000000000003,0.03500000000000003
Machine_H31173,25.00000000000002,0.025000000000000022
Machine_L48940,0.0,0.0
Machine_L48941,0.0,0.0
Machine_H31176,0.0,0.0
Machine_L48943,0.0,0.0
Machine_H31178,1000.0,0.95
Machine_L48945,975.0,0.95
Machine_16626,965.0,0.95
Machine_16627,950.0,0.95
Machine_16628,935.0,0.935
Machine_H31184,910.0,0.91
Machine_L48951,885.0,0.885
Machine_L48952,875.0,0.875
Machine_L48953,865.0,0.865
Machine_16634,855.0,0.855
Machine_L48955,840.0,0.84
Machine_L48956,830.0,0.83
Machine_H31191,820.0000000000001,0.8200000000000001
Machine_L48958,795.0,0.795
Machine_16639,785.0,0.785
Machine_L48960,770.0,0.77
Machine_L48961,760.0,0.76
Machine_L48962,750.0,0.75
Machine_H31197,740.0,0.74
Machine_L48965,705.0000000000001,0.7050000000000001
Machine_L48966,695.0000000000001,0.6950000000000001
Machine_L48967,685.0,0.685
Machine_L48968,675.0,0.675
Machine_L48969,665.0,0.665
Machine_L48970,655.0,0.655
Machine_L48971,645.0,0.645
Machine_16652,635.0,0.635
Machine_L48973,620.0,0.62
Machine_16654,610.0,0.61
Machine_16655,595.0,0.595
Machine_H31210,580.0000000000001,0.5800000000000001
Machine_16657,554.9999999999999,0.5549999999999999
Machine_16658,540.0,0.54
Machine_16659,525.0,0.525
Machine_16660,510.0,0.51
Machine_16661,495.0,0.495
Machine_H31216,480.0,0.48
Machine_L48983,454.99999999999994,0.45499999999999996
Machine_L48984,444.99999999999994,0.44499999999999995
Machine_H31219,435.00000000000006,0.43500000000000005
Machine_H31220,410.00000000000006,0.41000000000000003
Machine_L48987,385.0,0.385
Machine_L48989,365.0,0.365
Machine_L48990,355.0,0.355
Machine_16671,345.0,0.345
Machine_L48992,329.99999999999994,0.32999999999999996
Machine_L48993,319.99999999999994,0.31999999999999995
Machine_L48994,310.00000000000006,0.31000000000000005
Machine_16675,300.00000000000006,0.30000000000000004
Machine_L48996,285.00000000000006,0.28500000000000003
Machine_L48997,275.0,0.275
Machine_16678,265.0,0.265
Machine_L49000,235.0,0.235
Machine_L49001,224.99999999999997,0.22499999999999998
Machine_L49002,214.99999999999997,0.21499999999999997
Machine_L49003,204.99999999999997,0.20499999999999996
Machine_L49004,194.99999999999994,0.19499999999999995
Machine_16685,185.00000000000006,0.18500000000000005
Machine_H31240,170.00000000000003,0.17000000000000004
Machine_16687,145.00000000000003,0.14500000000000002
Machine_L49008,130.0,0.13
Machine_L49009,120.0,0.12
Machine_L49010,109.99999999999999,0.10999999999999999
Machine_16691,99.99999999999997,0.09999999999999998
Machine_16692,84.99999999999997,0.08499999999999998
Machine_L49013,69.99999999999996,0.06999999999999995
Machine_L49014,60.00000000000006,0.06000000000000006
Machine_H31249,50.00000000000004,0.050000000000000044
Machine_L49016,25.00000000000002,0.025000000000000022
Machine_L49017,15.000000000000014,0.015000000000000015
Machine_16698,5.000000000000004,0.0050000000000000044
Machine_L49019,1000.0,0.95
Machine_16700,990.0,0.95
Machine_L49021,975.0,0.95
Machine_H31256,965.0,0.95
Machine_L49023,940.0,0.94
Machine_16704,929.9999999999999,0.9299999999999999
Machine_L49025,915.0,0.915
Machine_H31260,905.0,0.905
Machine_L49027,880.0,0.88
Machine_H31262,870.0,0.87
Machine_L49029,845.0,0.845
Machine_16710,835.0,0.835
Machine_16711,820.0000000000001,0.8200000000000001
Machine_16712,804.9999999999999,0.8049999999999999
Machine_L49033,790.0,0.79
Machine_16714,780.0,0.78
Machine_H31269,765.0,0.765
Machine_16716,740.0,0.74
Machine_L49037,725.0,0.725
Machine_16718,715.0000000000001,0.7150000000000001
Machine_L49039,700.0,0.7
Machine_L49040,690.0,0.69
Machine_16721,679.9999999999999,0.6799999999999999
Machine_L49042,665.0,0.665
Machine_16723,655.0,0.655
Machine_L49044,640.0,0.64
Machine_L49045,630.0,0.63
Machine_16726,620.0,0.62
Machine_L49047,605.0,0.605
Machine_L49048,595.0,0.595
Machine_16729,585.0,0.585
Machine_L49050,570.0000000000001,0.5700000000000001
Machine_L49051,560.0,0.56
Machine_L49052,550.0,0.55
Machine_L49053,540.0,0.54
Machine_L49054,530.0,0.53
Machine_L49055,520.0,0.52
Machine_L49056,510.0,0.51
Machine_16737,500.0,0.5
Machine_16738,485.0,0.485
Machine_16739,470.0,0.47
Machine_L49060,454.99999999999994,0.45499999999999996
Machine_L49061,444.99999999999994,0.44499999999999995
Machine_16742,435.00000000000006,0.43500000000000005
Machine_16743,420.00000000000006,0.42000000000000004
Machine_16744,405.0,0.405
Machine_L49065,390.0,0.39
Machine_L49066,380.0,0.38
Machine_16747,370.0,0.37
Machine_16748,355.0,0.355
Machine_H31303,339.99999999999994,0.33999999999999997
Machine_L49070,314.99999999999994,0.31499999999999995
Machine_L49071,305.00000000000006,0.30500000000000005
Machine_16752,295.00000000000006,0.29500000000000004
Machine_L49073,280.0,0.28
Machine_H31308,270.0,0.27
Machine_L49075,245.0,0.245
Machine_L49076,235.0,0.235
Machine_L49077,224.99999999999997,0.22499999999999998
Machine_L49078,214.99999999999997,0.21499999999999997
Machine_L49079,204.99999999999997,0.20499999999999996
Machine_H31314,194.99999999999994,0.19499999999999995
Machine_16761,170.00000000000003,0.17000000000000004
Machine_L49082,155.00000000000003,0.15500000000000003
Machine_L49083,145.00000000000003,0.14500000000000002
Machine_16764,135.0,0.135
Machine_L49085,120.0,0.12
Machine_L49086,109.99999999999999,0.10999999999999999
Machine_L49087,99.99999999999997,0.09999999999999998
Machine_L49089,79.99999999999996,0.07999999999999996
Machine_H31324,69.99999999999996,0.06999999999999995
Machine_16771,45.00000000000004,0.04500000000000004
Machine_16772,30.00000000000003,0.03000000000000003
Machine_16773,15.000000000000014,0.015000000000000015
Machine_L49094,0.0,0.0
Machine_L49095,0.0,0.0
Machine_L49096,0.0,0.0
Machine_16777,0.0,0.0
Machine_16778,1000.0,0.95
Machine_L49099,985.0,0.95
Machine_L49101,965.0,0.95
Machine_L49102,955.0,0.95
Machine_L49103,945.0,0.945
Machine_L49104,935.0,0.935
Machine_L49105,925.0,0.925
Machine_L49106,915.0,0.915
Machine_H31341,905.0,0.905
Machine_L49108,880.0,0.88
Machine_16789,870.0,0.87
Machine_16790,855.0,0.855
Machine_16792,825.0,0.825
Machine_L49113,810.0,0.81
Machine_L49114,800.0,0.8
Machine_16795,790.0,0.79
Machine_L49117,760.0,0.76
Machine_L49118,750.0,0.75
Machine_16799,740.0,0.74
Machine_L49120,725.0,0.725
Machine_L49121,715.0000000000001,0.7150000000000001
Machine_L49122,705.0000000000001,0.7050000000000001
Machine_L49123,695.0000000000001,0.6950000000000001
Machine_L49124,685.0,0.685
Machine_L49125,675.0,0.675
Machine_L49126,665.0,0.665
Machine_L49127,655.0,0.655
Machine_L49128,645.0,0.645
Machine_16809,635.0,0.635
Machine_16810,620.0,0.62
Machine_L49131,605.0,0.605
Machine_L49132,595.0,0.595
Machine_L49133,585.0,0.585
Machine_L49134,575.0,0.575
Machine_L49135,565.0,0.565
Machine_16816,554.9999999999999,0.5549999999999999
Machine_H31371,540.0,0.54
Machine_H31372,515.0,0.515
Machine_16819,490.0,0.49
Machine_L49140,475.0,0.475
Machine_L49141,464.99999999999994,0.46499999999999997
Machine_L49142,454.99999999999994,0.45499999999999996
Machine_L49143,444.99999999999994,0.44499999999999995
Machine_16824,435.00000000000006,0.43500000000000005
Machine_L49145,420.00000000000006,0.42000000000000004
Machine_L49146,410.00000000000006,0.41000000000000003
Machine_L49147,400.0,0.4
Machine_L49148,390.0,0.39
Machine_H31383,380.0,0.38
Machine_16830,355.0,0.355
Machine_L49151,339.99999999999994,0.33999999999999997
Machine_L49152,329.99999999999994,0.32999999999999996
Machine_L49153,319.99999999999994,0.31999999999999995
Machine_L49154,310.00000000000006,0.31000000000000005
Machine_L49155,300.00000000000006,0.30000000000000004
Machine_16836,290.00000000000006,0.29000000000000004
Machine_16837,275.0,0.275
Machine_L49158,260.0,0.26
Machine_H31393,250.0,0.25
Machine_16840,224.99999999999997,0.22499999999999998
Machine_L49161,209.99999999999997,0.20999999999999996
Machine_16842,199.99999999999994,0.19999999999999996
Machine_16843,185.00000000000006,0.18500000000000005
Machine_16844,170.00000000000003,0.17000000000000004
Machine_L49165,155.00000000000003,0.15500000000000003
Machine_L49166,145.00000000000003,0.14500000000000002
Machine_16847,135.0,0.135
Machine_H31402,120.0,0.12
Machine_L49169,94.99999999999997,0.09499999999999997
Machine_L49170,84.99999999999997,0.08499999999999998
Machine_16851,74.99999999999996,0.07499999999999996
Machine_L49172,60.00000000000006,0.06000000000000006
Machine_16853,50.00000000000004,0.050000000000000044
Machine_16854,35.00000000000003,0.03500000000000003
Machine_L49175,20.000000000000018,0.020000000000000018
Machine_16856,10.000000000000009,0.010000000000000009
Machine_L49177,1000.0,0.95
Machine_H31412,990.0,0.95
Machine_L49179,965.0,0.95
Machine_L49180,955.0,0.95
Machine_L49181,945.0,0.945
Machine_L49182,935.0,0.935
Machine_16863,925.0,0.925
Machine_L49184,910.0,0.91
Machine_L49185,900.0,0.9
Machine_16866,890.0,0.89
Machine_L49187,875.0,0.875
Machine_L49188,865.0,0.865
Machine_16869,855.0,0.855
Machine_L49190,840.0,0.84
Machine_L49191,830.0,0.83
Machine_L49192,820.0000000000001,0.8200000000000001
Machine_L49193,810.0,0.81
Machine_L49194,800.0,0.8
Machine_L49195,790.0,0.79
Machine_L49196,780.0,0.78
Machine_L49197,770.0,0.77
Machine_L49198,760.0,0.76
Machine_16879,750.0,0.75
Machine_H31434,735.0,0.735
Machine_L49201,710.0,0.71
Machine_L49202,700.0,0.7
Machine_L49203,690.0,0.69
Machine_16884,679.9999999999999,0.6799999999999999
Machine_L49205,665.0,0.665
Machine_16886,655.0,0.655
Machine_L49207,640.0,0.64
Machine_16888,630.0,0.63
Machine_L49209,615.0,0.615
Machine_L49210,605.0,0.605
Machine_L49211,595.0,0.595
Machine_L49212,585.0,0.585
Machine_H31447,575.0,0.575
Machine_16894,550.0,0.55
Machine_16895,534.9999999999999,0.5349999999999999
Machine_L49216,520.0,0.52
Machine_H31451,510.0,0.51
Machine_L49218,485.0,0.485
Machine_16899,475.0,0.475
Machine_L49220,459.99999999999994,0.45999999999999996
Machine_L49221,449.99999999999994,0.44999999999999996
Machine_16902,439.99999999999994,0.43999999999999995
Machine_16903,425.00000000000006,0.42500000000000004
Machine_L49224,410.00000000000006,0.41000000000000003
Machine_16905,400.0,0.4
Machine_L49226,385.0,0.385
Machine_L49227,375.0,0.375
Machine_L49228,365.0,0.365
Machine_16909,355.0,0.355
Machine_16910,339.99999999999994,0.33999999999999997
Machine_16911,324.99999999999994,0.32499999999999996
Machine_L49232,310.00000000000006,0.31000000000000005
Machine_L49233,300.00000000000006,0.30000000000000004
Machine_16914,290.00000000000006,0.29000000000000004
Machine_L49235,275.0,0.275
Machine_L49236,265.0,0.265
Machine_L49237,255.0,0.255
Machine_16918,245.0,0.245
Machine_H31473,229.99999999999997,0.22999999999999998
Machine_L49240,204.99999999999997,0.20499999999999996
Machine_L49241,194.99999999999994,0.19499999999999995
Machine_16922,185.00000000000006,0.18500000000000005
Machine_L49243,170.00000000000003,0.17000000000000004
Machine_L49244,160.00000000000003,0.16000000000000003
Machine_L49245,150.00000000000003,0.15000000000000002
Machine_L49246,140.0,0.14
Machine_L49247,130.0,0.13
Machine_16928,120.0,0.12
Machine_H31483,104.99999999999999,0.10499999999999998
Machine_L49250,79.99999999999996,0.07999999999999996
Machine_16931,69.99999999999996,0.06999999999999995
Machine_L49252,55.00000000000005,0.05500000000000005
Machine_L49253,45.00000000000004,0.04500000000000004
Machine_L49254,35.00000000000003,0.03500000000000003
Machine_L49255,25.00000000000002,0.025000000000000022
Machine_L49256,15.000000000000014,0.015000000000000015
Machine_L49257,5.000000000000004,0.0050000000000000044
Machine_16938,0.0,0.0
Machine_16939,0.0,0.0
Machine_16941,0.0,0.0
Machine_H31496,0.0,0.0
Machine_H31497,1000.0,0.95
Machine_L49264,975.0,0.95
Machine_L49265,965.0,0.95
Machine_H31500,955.0,0.95
Machine_L49267,929.9999999999999,0.9299999999999999
Machine_L49268,920.0,0.92
Machine_L49269,910.0,0.91
Machine_L49270,900.0,0.9
Machine_L49271,890.0,0.89
Machine_L49272,880.0,0.88
Machine_L49273,870.0,0.87
Machine_L49274,860.0,0.86
Machine_L49275,850.0,0.85
Machine_16956,840.0,0.84
Machine_16957,825.0,0.825
Machine_L49278,810.0,0.81
Machine_L49279,800.0,0.8
Machine_16960,790.0,0.79
Machine_L49281,775.0,0.775
Machine_L49282,765.0,0.765
Machine_16963,755.0,0.755
Machine_16964,740.0,0.74
Machine_L49285,725.0,0.725
Machine_L49286,715.0000000000001,0.7150000000000001
Machine_16967,705.0000000000001,0.7050000000000001
Machine_H31522,690.0,0.69
Machine_16969,665.0,0.665
Machine_H31524,650.0,0.65
Machine_L49291,625.0,0.625
Machine_L49292,615.0,0.615
Machine_L49293,605.0,0.605
Machine_H31528,595.0,0.595
Machine_L49295,570.0000000000001,0.5700000000000001
Machine_16976,560.0,0.56
Machine_H31531,544.9999999999999,0.5449999999999999
Machine_H31532,520.0,0.52
Machine_16979,495.0,0.495
Machine_H31534,480.0,0.48
Machine_16981,454.99999999999994,0.45499999999999996
Machine_16982,439.99999999999994,0.43999999999999995
Machine_L49303,425.00000000000006,0.42500000000000004
Machine_L49304,415.00000000000006,0.41500000000000004
Machine_L49306,395.0,0.395
Machine_H31541,385.0,0.385
Machine_L49308,360.0,0.36
Machine_H31543,350.0,0.35
Machine_L49310,324.99999999999994,0.32499999999999996
Machine_L49311,314.99999999999994,0.31499999999999995
Machine_L49312,305.00000000000006,0.30500000000000005
Machine_H31547,295.00000000000006,0.29500000000000004
Machine_L49314,270.0,0.27
Machine_L49315,260.0,0.26
Machine_L49316,250.0,0.25
Machine_L49317,240.0,0.24
Machine_L49318,229.99999999999997,0.22999999999999998
Machine_L49319,219.99999999999997,0.21999999999999997
Machine_L49320,209.99999999999997,0.20999999999999996
Machine_17001,199.99999999999994,0.19999999999999996
Machine_L49322,185.00000000000006,0.18500000000000005
Machine_17003,175.00000000000006,0.17500000000000004
Machine_L49324,160.00000000000003,0.16000000000000003
Machine_L49325,150.00000000000003,0.15000000000000002
Machine_L49326,140.0,0.14
Machine_L49327,130.0,0.13
Machine_L49328,120.0,0.12
Machine_L49329,109.99999999999999,0.10999999999999999
Machine_H31564,99.99999999999997,0.09999999999999998
Machine_17011,74.99999999999996,0.07499999999999996
Machine_17012,60.00000000000006,0.06000000000000006
Machine_H31567,45.00000000000004,0.04500000000000004
Machine_17014,20.000000000000018,0.020000000000000018
Machine_L49335,5.000000000000004,0.0050000000000000044
Machine_17016,0.0,0.0
Machine_17017,0.0,0.0
Machine_17018,0.0,0.0
Machine_17019,0.0,0.0
Machine_L49340,0.0,0.0
Machine_L49341,0.0,0.0
Machine_L49342,0.0,0.0
Machine_L49343,0.0,0.0
Machine_L49344,0.0,0.0
Machine_L49345,0.0,0.0
Machine_17026,0.0,0.0
Machine_H31581,1000.0,0.95
Machine_17028,975.0,0.95
Machine_L49349,960.0,0.95
Machine_17030,950.0,0.95
Machine_L49351,935.0,0.935
Machine_L49352,925.0,0.925
Machine_17033,915.0,0.915
Machine_L49354,900.0,0.9
Machine_17035,890.0,0.89
Machine_17036,875.0,0.875
Machine_17037,860.0,0.86
Machine_L49358,845.0,0.845
Machine_L49359,835.0,0.835
Machine_H31594,825.0,0.825
Machine_H31595,800.0,0.8
Machine_17042,775.0,0.775
Machine_17043,760.0,0.76
Machine_L49364,745.0,0.745
Machine_L49365,735.0,0.735
Machine_L49366,725.0,0.725
Machine_17047,715.0000000000001,0.7150000000000001
Machine_L49368,700.0,0.7
Machine_H31603,690.0,0.69
Machine_17050,665.0,0.665
Machine_L49371,650.0,0.65
Machine_L49372,640.0,0.64
Machine_17053,630.0,0.63
Machine_17054,615.0,0.615
Machine_L49375,600.0,0.6
Machine_17056,590.0000000000001,0.5900000000000001
Machine_L49377,575.0,0.575
Machine_17058,565.0,0.565
Machine_17059,550.0,0.55
Machine_L49380,534.9999999999999,0.5349999999999999
Machine_L49381,525.0,0.525
Machine_17062,515.0,0.515
Machine_L49383,500.0,0.5
Machine_17064,490.0,0.49
Machine_L49385,475.0,0.475
Machine_L49386,464.99999999999994,0.46499999999999997
Machine_L49387,454.99999999999994,0.45499999999999996
Machine_H31622,444.99999999999994,0.44499999999999995
Machine_L49389,420.00000000000006,0.42000000000000004
Machine_L49390,410.00000000000006,0.41000000000000003
Machine_17071,400.0,0.4
Machine_L49392,385.0,0.385
Machine_L49393,375.0,0.375
Machine_H31628,365.0,0.365
Machine_H31629,339.99999999999994,0.33999999999999997
Machine_L49396,314.99999999999994,0.31499999999999995
Machine_L49397,305.00000000000006,0.30500000000000005
Machine_L49398,295.00000000000006,0.29500000000000004
Machine_17079,285.00000000000006,0.28500000000000003
Machine_17080,270.0,0.27
Machine_L49401,255.0,0.255
Machine_L49402,245.0,0.245
Machine_L49403,235.0,0.235
Machine_17084,224.99999999999997,0.22499999999999998
Machine_17085,209.99999999999997,0.20999999999999996
Machine_17086,194.99999999999994,0.19499999999999995
Machine_L49407,180.00000000000006,0.18000000000000005
Machine_H31642,170.00000000000003,0.17000000000000004
Machine_L49409,145.00000000000003,0.14500000000000002
Machine_L49410,135.0,0.135
Machine_L49411,125.0,0.125
Machine_L49412,114.99999999999999,0.11499999999999999
Machine_L49414,94.99999999999997,0.09499999999999997
Machine_17095,84.99999999999997,0.08499999999999998
Machine_17096,69.99999999999996,0.06999999999999995
Machine_L49417,55.00000000000005,0.05500000000000005
Machine_L49418,45.00000000000004,0.04500000000000004
Machine_L49419,35.00000000000003,0.03500000000000003
Machine_L49420,25.00000000000002,0.025000000000000022
Machine_L49421,15.000000000000014,0.015000000000000015
Machine_L49422,5.000000000000004,0.0050000000000000044
Machine_L49423,0.0,0.0
Machine_17104,0.0,0.0
Machine_17105,1000.0,0.95
Machine_L49426,985.0,0.95
Machine_17107,975.0,0.95
Machine_17108,960.0,0.95
Machine_L49429,945.0,0.945
Machine_17110,935.0,0.935
Machine_H31665,920.0,0.92
Machine_H31666,895.0,0.895
Machine_L49433,870.0,0.87
Machine_L49434,860.0,0.86
Machine_L49435,850.0,0.85
Machine_L49436,840.0,0.84
Machine_L49437,830.0,0.83
Machine_L49438,820.0000000000001,0.8200000000000001
Machine_L49439,810.0,0.81
Machine_H31674,800.0,0.8
Machine_17121,775.0,0.775
Machine_L49442,760.0,0.76
Machine_17123,750.0,0.75
Machine_17124,735.0,0.735
Machine_17125,720.0,0.72
Machine_L49446,705.0000000000001,0.7050000000000001
Machine_L49447,695.0000000000001,0.6950000000000001
Machine_L49448,685.0,0.685
Machine_L49449,675.0,0.675
Machine_L49450,665.0,0.665
Machine_L49451,655.0,0.655
Machine_17132,645.0,0.645
Machine_L49453,630.0,0.63
Machine_L49454,620.0,0.62
Machine_L49455,610.0,0.61
Machine_L49456,600.0,0.6
Machine_H31691,590.0000000000001,0.5900000000000001
Machine_17138,565.0,0.565
Machine_L49459,550.0,0.55
Machine_L49460,540.0,0.54
Machine_L49461,530.0,0.53
Machine_L49462,520.0,0.52
Machine_L49463,510.0,0.51
Machine_L49464,500.0,0.5
Machine_L49465,490.0,0.49
Machine_17146,480.0,0.48
Machine_L49467,464.99999999999994,0.46499999999999997
Machine_17148,454.99999999999994,0.45499999999999996
Machine_L49469,439.99999999999994,0.43999999999999995
Machine_17150,430.00000000000006,0.43000000000000005
Machine_17151,415.00000000000006,0.41500000000000004
Machine_L49472,400.0,0.4
Machine_L49473,390.0,0.39
Machine_L49474,380.0,0.38
Machine_L49475,370.0,0.37
Machine_L49476,360.0,0.36
Machine_L49477,350.0,0.35
Machine_L49478,339.99999999999994,0.33999999999999997
Machine_L49479,329.99999999999994,0.32999999999999996
Machine_L49480,319.99999999999994,0.31999999999999995
Machine_17161,310.00000000000006,0.31000000000000005
Machine_L49482,295.00000000000006,0.29500000000000004
Machine_L49483,285.00000000000006,0.28500000000000003
Machine_L49484,275.0,0.275
Machine_H31719,265.0,0.265
Machine_L49486,240.0,0.24
Machine_H31721,229.99999999999997,0.22999999999999998
Machine_L49488,204.99999999999997,0.20499999999999996
Machine_L49489,194.99999999999994,0.19499999999999995
Machine_17170,185.00000000000006,0.18500000000000005
Machine_17171,170.00000000000003,0.17000000000000004
Machine_17172,155.00000000000003,0.15500000000000003
Machine_17173,140.0,0.14
Machine_L49494,125.0,0.125
Machine_L49495,114.99999999999999,0.11499999999999999
Machine_L49496,104.99999999999999,0.10499999999999998
Machine_L49497,94.99999999999997,0.09499999999999997
Machine_L49498,84.99999999999997,0.08499999999999998
Machine_17179,74.99999999999996,0.07499999999999996
Machine_H31734,60.00000000000006,0.06000000000000006
Machine_17181,35.00000000000003,0.03500000000000003
Machine_L49502,20.000000000000018,0.020000000000000018
Machine_17183,10.000000000000009,0.010000000000000009
Machine_L49504,0.0,0.0
Machine_L49505,0.0,0.0
Machine_17186,0.0,0.0
Machine_17187,0.0,0.0
Machine_L49508,0.0,0.0
Machine_L49509,0.0,0.0
Machine_17190,0.0,0.0
Machine_L49511,0.0,0.0
Machine_L49512,0.0,0.0
Machine_L49513,0.0,0.0
Machine_L49514,0.0,0.0
Machine_L49515,1000.0,0.95
Machine_L49516,990.0,0.95
Machine_L49517,980.0,0.95
Machine_L49518,970.0,0.95
Machine_L49519,960.0,0.95
Machine_L49520,950.0,0.95
Machine_L49521,940.0,0.94
Machine_17202,929.9999999999999,0.9299999999999999
Machine_L49523,915.0,0.915
Machine_17204,905.0,0.905
Machine_L49525,890.0,0.89
Machine_L49526,880.0,0.88
Machine_L49527,870.0,0.87
Machine_L49528,860.0,0.86
Machine_17209,850.0,0.85
Machine_L49530,835.0,0.835
Machine_L49531,825.0,0.825
Machine_17212,815.0,0.815
Machine_L49533,800.0,0.8
